wavelength,flux,error
19665.3671875,12.146719932556152,0.48586878180503845
19685.373046875,12.363080024719238,0.49452319741249084
19705.37890625,12.246560096740723,0.4898623824119568
19725.3828125,11.855259895324707,0.47421038150787354
19745.388671875,12.04992961883545,0.48199716210365295
19765.39453125,12.132619857788086,0.4853047728538513
19785.400390625,11.760339736938477,0.47041356563568115
19805.404296875,11.864179611206055,0.474567174911499
19825.41015625,11.87267017364502,0.4749068021774292
19845.416015625,11.863759994506836,0.47455039620399475
19865.421875,11.503860473632812,0.4601544141769409
19885.427734375,11.935500144958496,0.47742000222206116
19905.431640625,11.89406967163086,0.4757627844810486
19925.4375,11.70872974395752,0.4683491885662079
19945.443359375,11.47821044921875,0.45912840962409973
19965.44921875,11.642889976501465,0.46571558713912964
19985.455078125,11.513699531555176,0.4605479836463928
20005.458984375,11.661029815673828,0.46644118428230286
20025.46484375,11.52914047241211,0.4611656069755554
20045.470703125,11.441880226135254,0.45767518877983093
20065.4765625,11.4056396484375,0.45622557401657104
20085.482421875,11.515589714050293,0.4606235921382904
20105.486328125,11.460229873657227,0.4584091901779175
20125.4921875,11.402739524841309,0.45610958337783813
20145.498046875,11.321200370788574,0.45284801721572876
20165.50390625,11.338629722595215,0.4535451829433441
20185.5078125,11.301309585571289,0.45205238461494446
20205.513671875,11.137749671936035,0.44550997018814087
20225.51953125,10.925789833068848,0.4370315968990326
20245.525390625,11.09179973602295,0.44367197155952454
20265.53125,11.094149589538574,0.4437659680843353
20285.53515625,11.002690315246582,0.4401076138019562
20305.541015625,10.742199897766113,0.4296879768371582
20325.546875,11.006360054016113,0.4402543902397156
20345.552734375,10.838040351867676,0.4335215985774994
20365.55859375,10.821619987487793,0.432864785194397
20385.5625,10.52871036529541,0.421148419380188
20405.568359375,10.839090347290039,0.43356359004974365
20425.57421875,10.748920440673828,0.4299567937850952
20445.580078125,10.783169746398926,0.4313267767429352
20465.583984375,10.752220153808594,0.4300887882709503
20485.58984375,10.657219886779785,0.42628878355026245
20505.595703125,10.639189720153809,0.4255675673484802
20525.6015625,10.497010231018066,0.41988039016723633
20545.607421875,10.535860061645508,0.4214344024658203
20565.611328125,10.534839630126953,0.42139357328414917
20585.6171875,10.466790199279785,0.4186716079711914
20605.623046875,10.258930206298828,0.41035720705986023
20625.62890625,10.449729919433594,0.41798919439315796
20645.634765625,10.024200439453125,0.4009680151939392
20665.638671875,10.371990203857422,0.41487959027290344
20685.64453125,10.292559623718262,0.41170236468315125
20705.650390625,10.091620445251465,0.40366479754447937
20725.65625,10.179499626159668,0.40717998147010803
20745.66015625,10.231389999389648,0.40925559401512146
20765.666015625,10.191940307617188,0.4076775908470154
20785.671875,10.1639404296875,0.4065576195716858
20805.677734375,9.932424545288086,0.3972969651222229
20825.68359375,10.04796028137207,0.4019184112548828
20845.6875,9.855086326599121,0.39420345425605774
20865.693359375,10.005080223083496,0.4002031981945038
20885.69921875,9.963475227355957,0.3985390067100525
20905.705078125,9.947033882141113,0.3978813588619232
20925.7109375,9.618074417114258,0.3847229778766632
20945.71484375,9.710592269897461,0.3884236812591553
20965.720703125,9.670780181884766,0.3868311941623688
20985.7265625,9.733356475830078,0.3893342614173889
21005.732421875,9.725115776062012,0.3890046179294586
21025.73828125,9.687521934509277,0.3875008821487427
21045.7421875,9.699466705322266,0.3879786729812622
21065.748046875,9.70028305053711,0.38801130652427673
21085.75390625,9.64306926727295,0.3857227563858032
21105.759765625,9.4580717086792,0.37832286953926086
21125.763671875,9.570342063903809,0.3828136622905731
21145.76953125,9.523366928100586,0.3809346556663513
21165.775390625,9.34363842010498,0.37374553084373474
21185.78125,9.449934005737305,0.37799733877182007
21205.787109375,9.333051681518555,0.373322069644928
21225.791015625,9.358583450317383,0.3743433356285095
21245.796875,9.201120376586914,0.36804479360580444
21265.802734375,9.257521629333496,0.37030085921287537
21285.80859375,9.310640335083008,0.3724256157875061
21305.814453125,9.253056526184082,0.3701222538948059
21325.818359375,9.265181541442871,0.37060725688934326
21345.82421875,9.22192668914795,0.3688770532608032
21365.830078125,9.016719818115234,0.36066877841949463
21385.8359375,9.172521591186523,0.36690086126327515
21405.83984375,9.11604118347168,0.36464163661003113
21425.845703125,9.099525451660156,0.3639810085296631
21445.8515625,9.029050827026367,0.3611620366573334
21465.857421875,8.947999000549316,0.35791996121406555
21485.86328125,9.008625984191895,0.3603450357913971
21505.8671875,8.973722457885742,0.35894888639450073
21525.873046875,8.902677536010742,0.35610708594322205
21545.87890625,8.878581047058105,0.3551432192325592
21565.884765625,8.86647891998291,0.35465914011001587
21585.890625,8.833585739135742,0.3533434271812439
21605.89453125,8.753266334533691,0.3501306474208832
21625.900390625,8.655013084411621,0.34620052576065063
21645.90625,8.47241497039795,0.33889660239219666
21665.912109375,7.608471870422363,0.30433887243270874
21685.91796875,8.303814888000488,0.3321525752544403
21705.921875,8.517407417297363,0.3406962752342224
21725.927734375,8.551423072814941,0.34205693006515503
21745.93359375,8.55530834197998,0.3422123193740845
21765.939453125,8.460639953613281,0.33842557668685913
21785.943359375,8.317131042480469,0.3326852321624756
21805.94921875,8.528556823730469,0.3411422669887543
21825.955078125,8.343378067016602,0.3337351083755493
21845.9609375,8.45661735534668,0.33826467394828796
21865.966796875,8.453033447265625,0.33812132477760315
21885.970703125,8.166020393371582,0.3266408145427704
21905.9765625,8.322843551635742,0.33291372656822205
21925.982421875,8.370332717895508,0.33481329679489136
21945.98828125,8.32880973815918,0.3331523835659027
21965.994140625,8.298452377319336,0.33193808794021606
21985.998046875,8.297028541564941,0.3318811357021332
22006.00390625,8.256199836730957,0.33024799823760986
22026.009765625,8.210253715515137,0.32841014862060547
22046.015625,8.213644027709961,0.3285457491874695
22066.021484375,7.7843241691589355,0.3113729655742645
22086.025390625,7.972390174865723,0.3188956081867218
22106.03125,8.109716415405273,0.32438865303993225
22126.037109375,8.097628593444824,0.3239051401615143
22146.04296875,8.0623197555542,0.322492778301239
22166.046875,7.971261978149414,0.31885045766830444
22186.052734375,7.962715148925781,0.3185085952281952
22206.05859375,8.001108169555664,0.32004430890083313
22226.064453125,7.957787036895752,0.318311482667923
22246.0703125,7.9236040115356445,0.3169441521167755
22266.07421875,7.7526631355285645,0.3101065158843994
22286.080078125,7.844775199890137,0.3137910068035126
22306.0859375,7.837719917297363,0.3135087788105011
22326.091796875,7.830867767333984,0.31323471665382385
22346.09765625,7.821339130401611,0.31285354495048523
22366.1015625,7.778253078460693,0.3111301064491272
22386.107421875,7.61920690536499,0.30476826429367065
22406.11328125,7.665627956390381,0.306625097990036
22426.119140625,7.652956008911133,0.3061182200908661
22446.123046875,7.661191940307617,0.30644768476486206
22466.12890625,7.656466007232666,0.3062586188316345
22486.134765625,7.515487194061279,0.3006194829940796
22506.140625,7.589760780334473,0.30359041690826416
22526.146484375,7.54656982421875,0.30186277627944946
22546.150390625,7.409714221954346,0.29638856649398804
22566.15625,7.463243007659912,0.298529714345932
22586.162109375,7.492930889129639,0.2997172176837921
22606.16796875,7.477593898773193,0.2991037368774414
22626.173828125,7.300589084625244,0.29202356934547424
22646.177734375,7.3918070793151855,0.2956722676753998
22666.18359375,7.336788177490234,0.2934715151786804
22686.189453125,7.3666510581970215,0.29466602206230164
22706.1953125,7.350574016571045,0.29402294754981995
22726.201171875,7.299821853637695,0.2919928729534149
22746.205078125,7.255055904388428,0.29020223021507263
22766.2109375,7.290438175201416,0.2916175127029419
22786.216796875,7.27738094329834,0.29109522700309753
22806.22265625,7.234086990356445,0.28936347365379333
22826.2265625,6.916335105895996,0.2766534090042114
22846.232421875,7.153233051300049,0.28612932562828064
22866.23828125,7.119959831237793,0.28479838371276855
22886.244140625,7.141174793243408,0.2856469750404358
22906.25,7.124009132385254,0.2849603593349457
22926.25390625,7.089127063751221,0.28356507420539856
22946.259765625,6.839078903198242,0.2735631465911865
22966.265625,6.892733097076416,0.275709331035614
22986.271484375,6.879396915435791,0.27517586946487427
23006.27734375,6.91557502746582,0.2766229808330536
23026.28125,6.930193901062012,0.27720776200294495
23046.287109375,6.918959140777588,0.2767583727836609
23066.29296875,6.905086994171143,0.2762034833431244
23086.298828125,6.889011859893799,0.2755604684352875
23106.302734375,6.84869909286499,0.27394795417785645
23126.30859375,6.84081506729126,0.27363258600234985
23146.314453125,6.8388991355896,0.2735559642314911
23166.3203125,6.74475622177124,0.2697902321815491
23186.326171875,6.681327819824219,0.2672531008720398
23206.330078125,6.755138874053955,0.270205557346344
23226.3359375,6.6094231605529785,0.2643769085407257
23246.341796875,6.47108793258667,0.2588435113430023
23266.34765625,6.468368053436279,0.25873470306396484
23286.353515625,6.589564800262451,0.26358258724212646
23306.357421875,6.6045331954956055,0.26418131589889526
23326.36328125,6.5275678634643555,0.26110270619392395
23346.369140625,6.562234878540039,0.262489378452301
23366.375,6.470884799957275,0.2588353753089905
23386.380859375,6.444324970245361,0.2577729821205139
23406.384765625,6.525742053985596,0.2610296905040741
23426.390625,6.515161991119385,0.26060646772384644
23446.396484375,6.4991841316223145,0.2599673569202423
23466.40234375,6.461030006408691,0.25844117999076843
23486.40625,6.461789131164551,0.2584715485572815
23506.412109375,6.450948238372803,0.2580379247665405
23526.41796875,6.186943054199219,0.2474777102470398
23546.423828125,6.16534423828125,0.2466137707233429
23566.4296875,6.271039962768555,0.25084158778190613
23586.43359375,6.1809258460998535,0.24723702669143677
23606.439453125,6.260481834411621,0.2504192590713501
23626.4453125,6.283697128295898,0.2513478696346283
23646.451171875,6.2533087730407715,0.25013235211372375
23666.45703125,6.243799209594727,0.2497519701719284
23686.4609375,6.232675075531006,0.24930699169635773
23706.466796875,6.154332160949707,0.24617327749729156
23726.47265625,6.183487892150879,0.24733951687812805
23746.478515625,5.954613208770752,0.23818452656269073
23766.484375,6.139264106750488,0.24557055532932281
23786.48828125,6.173411846160889,0.24693647027015686
23806.494140625,6.141696929931641,0.24566787481307983
23826.5,6.065281867980957,0.24261127412319183
23846.505859375,5.751458168029785,0.23005832731723785
23866.509765625,5.7588019371032715,0.23035207390785217
23886.515625,5.9638800621032715,0.2385551929473877
23906.521484375,5.976233005523682,0.23904931545257568
23926.52734375,5.9440460205078125,0.23776184022426605
23946.533203125,5.945261001586914,0.2378104329109192
23966.537109375,5.925429821014404,0.2370171844959259
23986.54296875,5.95674991607666,0.23826998472213745
24006.548828125,5.867729187011719,0.23470915853977203
24026.5546875,5.916553020477295,0.2366621196269989
24046.560546875,5.8943772315979,0.23577508330345154
24066.564453125,5.867162227630615,0.234686478972435
24086.5703125,5.855766773223877,0.2342306673526764
24106.576171875,5.847336769104004,0.2338934689760208
24126.58203125,5.843752861022949,0.2337501049041748
24146.5859375,5.593778133392334,0.22375112771987915
24166.591796875,5.434239864349365,0.21736958622932434
24186.59765625,5.709578037261963,0.2283831089735031
24206.603515625,5.673696994781494,0.2269478738307953
24226.609375,5.6924309730529785,0.2276972383260727
24246.61328125,5.649125099182129,0.2259649932384491
24266.619140625,5.644865989685059,0.22579462826251984
24286.625,5.638613224029541,0.2255445271730423
24306.630859375,5.66116189956665,0.2264464646577835
24326.63671875,5.629043102264404,0.22516171634197235
24346.640625,5.582339763641357,0.22329358756542206
24366.646484375,5.525257110595703,0.22101028263568878
24386.65234375,5.5218000411987305,0.22087199985980988
24406.658203125,5.580002784729004,0.22320011258125305
24426.6640625,5.557671070098877,0.22230683267116547
24446.66796875,5.542601108551025,0.22170403599739075
24466.673828125,5.417651176452637,0.2167060375213623
24486.6796875,5.366827011108398,0.21467307209968567
24506.685546875,5.351323127746582,0.21405291557312012
24526.689453125,5.344523906707764,0.2137809544801712
24546.6953125,5.404881954193115,0.2161952704191208
24566.701171875,5.307820796966553,0.21231283247470856
24586.70703125,5.242171764373779,0.20968686044216156
24606.712890625,5.393798828125,0.21575194597244263
24626.716796875,5.375060081481934,0.2150024026632309
24646.72265625,5.371799945831299,0.21487198770046234
24666.728515625,5.343614101409912,0.21374456584453583
24686.734375,5.337766170501709,0.2135106474161148
24706.740234375,5.169590950012207,0.20678363740444183
24726.744140625,5.31505012512207,0.21260200440883636
24746.75,5.207941055297852,0.20831763744354248
24766.755859375,5.2819671630859375,0.21127867698669434
24786.76171875,5.242603778839111,0.20970414578914642
24806.767578125,5.024641990661621,0.20098567008972168
24826.771484375,5.025888919830322,0.20103555917739868
24846.77734375,5.191023826599121,0.20764094591140747
24866.783203125,5.0014238357543945,0.20005695521831512
24886.7890625,5.15456485748291,0.2061825841665268
24906.79296875,5.153316020965576,0.20613263547420502
24926.798828125,5.1361470222473145,0.20544587075710297
24946.8046875,5.078344821929932,0.20313379168510437
24966.810546875,5.094283103942871,0.20377132296562195
24986.81640625,5.074542999267578,0.20298171043395996
25006.8203125,5.09098482131958,0.20363938808441162
25056.833984375,5.053444862365723,0.2021377831697464
25156.861328125,4.941577911376953,0.1976631134748459
25256.888671875,4.894886016845703,0.1957954317331314
25356.916015625,4.822793006896973,0.19291171431541443
25456.943359375,4.742044925689697,0.1896817982196808
25556.970703125,4.667749881744385,0.18670998513698578
25656.998046875,4.591385841369629,0.18365542590618134
25757.025390625,4.565695762634277,0.1826278269290924
25857.052734375,4.443346977233887,0.1777338683605194
25957.080078125,4.42301082611084,0.17692042887210846
26057.107421875,4.367140769958496,0.17468562722206116
26157.134765625,4.284614086151123,0.1713845580816269
26257.162109375,4.086294174194336,0.16345176100730896
26357.189453125,4.168105125427246,0.16672420501708984
26457.216796875,4.105946063995361,0.164237841963768
26557.244140625,4.057826995849609,0.1623130738735199
26657.271484375,3.974363088607788,0.1589745134115219
26757.296875,3.9443650245666504,0.15777459740638733
26857.32421875,3.9139139652252197,0.15655656158924103
26957.3515625,3.858138084411621,0.15432551503181458
